block,street_name_original,address_original,street_name,full_address,processed_address
632,JURONG WEST ST 65,632 JURONG WEST ST 65,JURONG WEST ST 65      ,632 JURONG WEST ST 65     Singapore,632 JURONG WEST ST 65    
633,JURONG WEST ST 65,633 JURONG WEST ST 65,JURONG WEST ST 65      ,633 JURONG WEST ST 65     Singapore,633 JURONG WEST ST 65    
611,JURONG WEST ST 65,611 JURONG WEST ST 65,JURONG WEST ST 65      ,611 JURONG WEST ST 65     Singapore,611 JURONG WEST ST 65    
659C,JURONG WEST ST 65,659C JURONG WEST ST 65,JURONG WEST ST 65      ,659C JURONG WEST ST 65     Singapore,659C JURONG WEST ST 65    
17,JLN TENTERAM,17 JLN TENTERAM,JALAN TENTERAM          ,17 JALAN TENTERAM         Singapore,17 JALAN TENTERAM        
176D,EDGEFIELD PLAINS,176D EDGEFIELD PLAINS,EDGEFIELD PLAINS          ,176D EDGEFIELD PLAINS         Singapore,176D EDGEFIELD PLAINS        
469A,ADMIRALTY DR,469A ADMIRALTY DR,ADMIRALTY DR          ,469A ADMIRALTY DR         Singapore,469A ADMIRALTY DR        
353C,ADMIRALTY DR,353C ADMIRALTY DR,ADMIRALTY DR          ,353C ADMIRALTY DR         Singapore,353C ADMIRALTY DR        
354B,ADMIRALTY DR,354B ADMIRALTY DR,ADMIRALTY DR          ,354B ADMIRALTY DR         Singapore,354B ADMIRALTY DR        
351B,CANBERRA RD,351B CANBERRA RD,CANBERRA ROAD          ,351B CANBERRA ROAD         Singapore,351B CANBERRA ROAD        
352A,CANBERRA RD,352A CANBERRA RD,CANBERRA ROAD          ,352A CANBERRA ROAD         Singapore,352A CANBERRA ROAD        
501D,WELLINGTON CIRCLE,501D WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,501D WELLINGTON CIRCLE         Singapore,501D WELLINGTON CIRCLE        
301A,ANCHORVALE DR,301A ANCHORVALE DR,ANCHORVALE DR          ,301A ANCHORVALE DR         Singapore,301A ANCHORVALE DR        
201A,COMPASSVALE DR,201A COMPASSVALE DR,COMPASSVALE DR          ,201A COMPASSVALE DR         Singapore,201A COMPASSVALE DR        
201B,COMPASSVALE DR,201B COMPASSVALE DR,COMPASSVALE DR          ,201B COMPASSVALE DR         Singapore,201B COMPASSVALE DR        
291A,COMPASSVALE ST,291A COMPASSVALE ST,COMPASSVALE ST          ,291A COMPASSVALE ST         Singapore,291A COMPASSVALE ST        
299B,COMPASSVALE ST,299B COMPASSVALE ST,COMPASSVALE ST          ,299B COMPASSVALE ST         Singapore,299B COMPASSVALE ST        
160,LOR 1 TOA PAYOH,160 LOR 1 TOA PAYOH,LOR 1 TOA PAYOH      ,160 LOR 1 TOA PAYOH     Singapore,160 LOR 1 TOA PAYOH    
161,LOR 1 TOA PAYOH,161 LOR 1 TOA PAYOH,LOR 1 TOA PAYOH      ,161 LOR 1 TOA PAYOH     Singapore,161 LOR 1 TOA PAYOH    
613,BT PANJANG RING RD,613 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,613 BUKIT PANJANG RING ROAD     Singapore,613 BUKIT PANJANG RING ROAD    
467,SEGAR RD,467 SEGAR RD,SEGAR ROAD          ,467 SEGAR ROAD         Singapore,467 SEGAR ROAD        
653,SENJA LINK,653 SENJA LINK,SENJA LINK          ,653 SENJA LINK         Singapore,653 SENJA LINK        
367,CLEMENTI AVE 2,367 CLEMENTI AVE 2,CLEMENTI AVE 2        ,367 CLEMENTI AVE 2       Singapore,367 CLEMENTI AVE 2      
273A,JURONG WEST AVE 3,273A JURONG WEST AVE 3,JURONG WEST AVE 3      ,273A JURONG WEST AVE 3     Singapore,273A JURONG WEST AVE 3    
679A,JURONG WEST CTRL 1,679A JURONG WEST CTRL 1,JURONG WEST CENTRAL 1      ,679A JURONG WEST CENTRAL 1     Singapore,679A JURONG WEST CENTRAL 1    
660B,JURONG WEST ST 64,660B JURONG WEST ST 64,JURONG WEST ST 64      ,660B JURONG WEST ST 64     Singapore,660B JURONG WEST ST 64    
661D,JURONG WEST ST 64,661D JURONG WEST ST 64,JURONG WEST ST 64      ,661D JURONG WEST ST 64     Singapore,661D JURONG WEST ST 64    
628,JURONG WEST ST 65,628 JURONG WEST ST 65,JURONG WEST ST 65      ,628 JURONG WEST ST 65     Singapore,628 JURONG WEST ST 65    
635,JURONG WEST ST 65,635 JURONG WEST ST 65,JURONG WEST ST 65      ,635 JURONG WEST ST 65     Singapore,635 JURONG WEST ST 65    
659D,JURONG WEST ST 65,659D JURONG WEST ST 65,JURONG WEST ST 65      ,659D JURONG WEST ST 65     Singapore,659D JURONG WEST ST 65    
15,FARRER PK RD,15 FARRER PK RD,FARRER PARK ROAD        ,15 FARRER PARK ROAD       Singapore,15 FARRER PARK ROAD      
174A,EDGEDALE PLAINS,174A EDGEDALE PLAINS,EDGEDALE PLAINS          ,174A EDGEDALE PLAINS         Singapore,174A EDGEDALE PLAINS        
196B,PUNGGOL FIELD,196B PUNGGOL FIELD,PUNGGOL FIELD          ,196B PUNGGOL FIELD         Singapore,196B PUNGGOL FIELD        
56,STRATHMORE AVE,56 STRATHMORE AVE,STRATHMORE AVE          ,56 STRATHMORE AVE         Singapore,56 STRATHMORE AVE        
354C,ADMIRALTY DR,354C ADMIRALTY DR,ADMIRALTY DR          ,354C ADMIRALTY DR         Singapore,354C ADMIRALTY DR        
350C,CANBERRA RD,350C CANBERRA RD,CANBERRA ROAD          ,350C CANBERRA ROAD         Singapore,350C CANBERRA ROAD        
351A,CANBERRA RD,351A CANBERRA RD,CANBERRA ROAD          ,351A CANBERRA ROAD         Singapore,351A CANBERRA ROAD        
307A,ANCHORVALE RD,307A ANCHORVALE RD,ANCHORVALE ROAD          ,307A ANCHORVALE ROAD         Singapore,307A ANCHORVALE ROAD        
291B,COMPASSVALE ST,291B COMPASSVALE ST,COMPASSVALE ST          ,291B COMPASSVALE ST         Singapore,291B COMPASSVALE ST        
122A,SENGKANG EAST WAY,122A SENGKANG EAST WAY,SENGKANG EAST WAY        ,122A SENGKANG EAST WAY       Singapore,122A SENGKANG EAST WAY      
585,WOODLANDS DR 16,585 WOODLANDS DR 16,WOODLANDS DR 16        ,585 WOODLANDS DR 16       Singapore,585 WOODLANDS DR 16      
316A,ANG MO KIO ST 31,316A ANG MO KIO ST 31,ANG MO KIO ST 31    ,316A ANG MO KIO ST 31   Singapore,316A ANG MO KIO ST 31  
9,CANTONMENT CL,9 CANTONMENT CL,CANTONMENT CL          ,9 CANTONMENT CL         Singapore,9 CANTONMENT CL        
118A,JLN MEMBINA,118A JLN MEMBINA,JALAN MEMBINA          ,118A JALAN MEMBINA         Singapore,118A JALAN MEMBINA        
74A,REDHILL RD,74A REDHILL RD,REDHILL ROAD          ,74A REDHILL ROAD         Singapore,74A REDHILL ROAD        
609,BT PANJANG RING RD,609 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,609 BUKIT PANJANG RING ROAD     Singapore,609 BUKIT PANJANG RING ROAD    
620,BT PANJANG RING RD,620 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,620 BUKIT PANJANG RING ROAD     Singapore,620 BUKIT PANJANG RING ROAD    
621,SENJA RD,621 SENJA RD,SENJA ROAD          ,621 SENJA ROAD         Singapore,621 SENJA ROAD        
623,SENJA RD,623 SENJA RD,SENJA ROAD          ,623 SENJA ROAD         Singapore,623 SENJA ROAD        
686C,CHOA CHU KANG CRES,686C CHOA CHU KANG CRES,CHOA CHU KANG CRES      ,686C CHOA CHU KANG CRES     Singapore,686C CHOA CHU KANG CRES    
689A,CHOA CHU KANG DR,689A CHOA CHU KANG DR,CHOA CHU KANG DR      ,689A CHOA CHU KANG DR     Singapore,689A CHOA CHU KANG DR    
96,ALJUNIED CRES,96 ALJUNIED CRES,ALJUNIED CRES          ,96 ALJUNIED CRES         Singapore,96 ALJUNIED CRES        
39,TEBAN GDNS RD,39 TEBAN GDNS RD,TEBAN GARDENS ROAD        ,39 TEBAN GARDENS ROAD       Singapore,39 TEBAN GARDENS ROAD      
652C,JURONG WEST ST 61,652C JURONG WEST ST 61,JURONG WEST ST 61      ,652C JURONG WEST ST 61     Singapore,652C JURONG WEST ST 61    
665B,JURONG WEST ST 64,665B JURONG WEST ST 64,JURONG WEST ST 64      ,665B JURONG WEST ST 64     Singapore,665B JURONG WEST ST 64    
657B,JURONG WEST ST 65,657B JURONG WEST ST 65,JURONG WEST ST 65      ,657B JURONG WEST ST 65     Singapore,657B JURONG WEST ST 65    
659B,JURONG WEST ST 65,659B JURONG WEST ST 65,JURONG WEST ST 65      ,659B JURONG WEST ST 65     Singapore,659B JURONG WEST ST 65    
182,YUNG SHENG RD,182 YUNG SHENG RD,YUNG SHENG ROAD        ,182 YUNG SHENG ROAD       Singapore,182 YUNG SHENG ROAD      
126A,EDGEDALE PLAINS,126A EDGEDALE PLAINS,EDGEDALE PLAINS          ,126A EDGEDALE PLAINS         Singapore,126A EDGEDALE PLAINS        
55,STRATHMORE AVE,55 STRATHMORE AVE,STRATHMORE AVE          ,55 STRATHMORE AVE         Singapore,55 STRATHMORE AVE        
311A,ANCHORVALE LANE,311A ANCHORVALE LANE,ANCHORVALE LANE          ,311A ANCHORVALE LANE         Singapore,311A ANCHORVALE LANE        
305D,ANCHORVALE LINK,305D ANCHORVALE LINK,ANCHORVALE LINK          ,305D ANCHORVALE LINK         Singapore,305D ANCHORVALE LINK        
307C,ANCHORVALE RD,307C ANCHORVALE RD,ANCHORVALE ROAD          ,307C ANCHORVALE ROAD         Singapore,307C ANCHORVALE ROAD        
260D,SENGKANG EAST WAY,260D SENGKANG EAST WAY,SENGKANG EAST WAY        ,260D SENGKANG EAST WAY       Singapore,260D SENGKANG EAST WAY      
115C,YISHUN RING RD,115C YISHUN RING RD,YISHUN RING ROAD        ,115C YISHUN RING ROAD       Singapore,115C YISHUN RING ROAD      
315A,ANG MO KIO ST 31,315A ANG MO KIO ST 31,ANG MO KIO ST 31    ,315A ANG MO KIO ST 31   Singapore,315A ANG MO KIO ST 31  
596D,ANG MO KIO ST 52,596D ANG MO KIO ST 52,ANG MO KIO ST 52    ,596D ANG MO KIO ST 52   Singapore,596D ANG MO KIO ST 52  
619,BT PANJANG RING RD,619 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,619 BUKIT PANJANG RING ROAD     Singapore,619 BUKIT PANJANG RING ROAD    
611,BT PANJANG RING RD,611 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,611 BUKIT PANJANG RING ROAD     Singapore,611 BUKIT PANJANG RING ROAD    
465,SEGAR RD,465 SEGAR RD,SEGAR ROAD          ,465 SEGAR ROAD         Singapore,465 SEGAR ROAD        
650,SENJA LINK,650 SENJA LINK,SENJA LINK          ,650 SENJA LINK         Singapore,650 SENJA LINK        
652,SENJA LINK,652 SENJA LINK,SENJA LINK          ,652 SENJA LINK         Singapore,652 SENJA LINK        
607,SENJA RD,607 SENJA RD,SENJA ROAD          ,607 SENJA ROAD         Singapore,607 SENJA ROAD        
614,SENJA RD,614 SENJA RD,SENJA ROAD          ,614 SENJA ROAD         Singapore,614 SENJA ROAD        
622,SENJA RD,622 SENJA RD,SENJA ROAD          ,622 SENJA ROAD         Singapore,622 SENJA ROAD        
651A,JURONG WEST ST 61,651A JURONG WEST ST 61,JURONG WEST ST 61      ,651A JURONG WEST ST 61     Singapore,651A JURONG WEST ST 61    
634,JURONG WEST ST 65,634 JURONG WEST ST 65,JURONG WEST ST 65      ,634 JURONG WEST ST 65     Singapore,634 JURONG WEST ST 65    
6,BEACH RD,6 BEACH RD,BEACH ROAD          ,6 BEACH ROAD         Singapore,6 BEACH ROAD        
126C,EDGEDALE PLAINS,126C EDGEDALE PLAINS,EDGEDALE PLAINS          ,126C EDGEDALE PLAINS         Singapore,126C EDGEDALE PLAINS        
468C,ADMIRALTY DR,468C ADMIRALTY DR,ADMIRALTY DR          ,468C ADMIRALTY DR         Singapore,468C ADMIRALTY DR        
301B,ANCHORVALE DR,301B ANCHORVALE DR,ANCHORVALE DR          ,301B ANCHORVALE DR         Singapore,301B ANCHORVALE DR        
322A,ANCHORVALE DR,322A ANCHORVALE DR,ANCHORVALE DR          ,322A ANCHORVALE DR         Singapore,322A ANCHORVALE DR        
305A,ANCHORVALE LINK,305A ANCHORVALE LINK,ANCHORVALE LINK          ,305A ANCHORVALE LINK         Singapore,305A ANCHORVALE LINK        
305C,ANCHORVALE LINK,305C ANCHORVALE LINK,ANCHORVALE LINK          ,305C ANCHORVALE LINK         Singapore,305C ANCHORVALE LINK        
306C,ANCHORVALE LINK,306C ANCHORVALE LINK,ANCHORVALE LINK          ,306C ANCHORVALE LINK         Singapore,306C ANCHORVALE LINK        
290C,COMPASSVALE CRES,290C COMPASSVALE CRES,COMPASSVALE CRES          ,290C COMPASSVALE CRES         Singapore,290C COMPASSVALE CRES        
296B,COMPASSVALE CRES,296B COMPASSVALE CRES,COMPASSVALE CRES          ,296B COMPASSVALE CRES         Singapore,296B COMPASSVALE CRES        
253,COMPASSVALE ST,253 COMPASSVALE ST,COMPASSVALE ST          ,253 COMPASSVALE ST         Singapore,253 COMPASSVALE ST        
299A,COMPASSVALE ST,299A COMPASSVALE ST,COMPASSVALE ST          ,299A COMPASSVALE ST         Singapore,299A COMPASSVALE ST        
299C,COMPASSVALE ST,299C COMPASSVALE ST,COMPASSVALE ST          ,299C COMPASSVALE ST         Singapore,299C COMPASSVALE ST        
122C,SENGKANG EAST WAY,122C SENGKANG EAST WAY,SENGKANG EAST WAY        ,122C SENGKANG EAST WAY       Singapore,122C SENGKANG EAST WAY      
143,LOR 2 TOA PAYOH,143 LOR 2 TOA PAYOH,LOR 2 TOA PAYOH      ,143 LOR 2 TOA PAYOH     Singapore,143 LOR 2 TOA PAYOH    
131B,KIM TIAN RD,131B KIM TIAN RD,KIM TIAN ROAD        ,131B KIM TIAN ROAD       Singapore,131B KIM TIAN ROAD      
131C,KIM TIAN RD,131C KIM TIAN RD,KIM TIAN ROAD        ,131C KIM TIAN ROAD       Singapore,131C KIM TIAN ROAD      
471,SEGAR RD,471 SEGAR RD,SEGAR ROAD          ,471 SEGAR ROAD         Singapore,471 SEGAR ROAD        
608,SENJA RD,608 SENJA RD,SENJA ROAD          ,608 SENJA ROAD         Singapore,608 SENJA ROAD        
654,SENJA RD,654 SENJA RD,SENJA ROAD          ,654 SENJA ROAD         Singapore,654 SENJA ROAD        
7,PINE CL,7 PINE CL,PINE CL          ,7 PINE CL         Singapore,7 PINE CL        
651B,JURONG WEST ST 61,651B JURONG WEST ST 61,JURONG WEST ST 61      ,651B JURONG WEST ST 61     Singapore,651B JURONG WEST ST 61    
662C,JURONG WEST ST 64,662C JURONG WEST ST 64,JURONG WEST ST 64      ,662C JURONG WEST ST 64     Singapore,662C JURONG WEST ST 64    
666B,JURONG WEST ST 65,666B JURONG WEST ST 65,JURONG WEST ST 65      ,666B JURONG WEST ST 65     Singapore,666B JURONG WEST ST 65    
416,CANBERRA RD,416 CANBERRA RD,CANBERRA ROAD          ,416 CANBERRA ROAD         Singapore,416 CANBERRA ROAD        
507D,WELLINGTON CIRCLE,507D WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,507D WELLINGTON CIRCLE         Singapore,507D WELLINGTON CIRCLE        
321C,ANCHORVALE DR,321C ANCHORVALE DR,ANCHORVALE DR          ,321C ANCHORVALE DR         Singapore,321C ANCHORVALE DR        
305B,ANCHORVALE LINK,305B ANCHORVALE LINK,ANCHORVALE LINK          ,305B ANCHORVALE LINK         Singapore,305B ANCHORVALE LINK        
307D,ANCHORVALE RD,307D ANCHORVALE RD,ANCHORVALE ROAD          ,307D ANCHORVALE ROAD         Singapore,307D ANCHORVALE ROAD        
308A,ANCHORVALE RD,308A ANCHORVALE RD,ANCHORVALE ROAD          ,308A ANCHORVALE ROAD         Singapore,308A ANCHORVALE ROAD        
308B,ANCHORVALE RD,308B ANCHORVALE RD,ANCHORVALE ROAD          ,308B ANCHORVALE ROAD         Singapore,308B ANCHORVALE ROAD        
308C,ANCHORVALE RD,308C ANCHORVALE RD,ANCHORVALE ROAD          ,308C ANCHORVALE ROAD         Singapore,308C ANCHORVALE ROAD        
404B,FERNVALE LANE,404B FERNVALE LANE,FERNVALE LANE          ,404B FERNVALE LANE         Singapore,404B FERNVALE LANE        
183B,RIVERVALE CRES,183B RIVERVALE CRES,RIVERVALE CRES          ,183B RIVERVALE CRES         Singapore,183B RIVERVALE CRES        
583,WOODLANDS DR 16,583 WOODLANDS DR 16,WOODLANDS DR 16        ,583 WOODLANDS DR 16       Singapore,583 WOODLANDS DR 16      
309A,ANG MO KIO ST 31,309A ANG MO KIO ST 31,ANG MO KIO ST 31    ,309A ANG MO KIO ST 31   Singapore,309A ANG MO KIO ST 31  
17,CANTONMENT CL,17 CANTONMENT CL,CANTONMENT CL          ,17 CANTONMENT CL         Singapore,17 CANTONMENT CL        
119D,KIM TIAN RD,119D KIM TIAN RD,KIM TIAN ROAD        ,119D KIM TIAN ROAD       Singapore,119D KIM TIAN ROAD      
17,TELOK BLANGAH CRES,17 TELOK BLANGAH CRES,TELOK BLANGAH CRES        ,17 TELOK BLANGAH CRES       Singapore,17 TELOK BLANGAH CRES      
610,SENJA RD,610 SENJA RD,SENJA ROAD          ,610 SENJA ROAD         Singapore,610 SENJA ROAD        
612,SENJA RD,612 SENJA RD,SENJA ROAD          ,612 SENJA ROAD         Singapore,612 SENJA ROAD        
618,SENJA RD,618 SENJA RD,SENJA ROAD          ,618 SENJA ROAD         Singapore,618 SENJA ROAD        
624,SENJA RD,624 SENJA RD,SENJA ROAD          ,624 SENJA ROAD         Singapore,624 SENJA ROAD        
655,SENJA RD,655 SENJA RD,SENJA ROAD          ,655 SENJA ROAD         Singapore,655 SENJA ROAD        
684D,CHOA CHU KANG CRES,684D CHOA CHU KANG CRES,CHOA CHU KANG CRES      ,684D CHOA CHU KANG CRES     Singapore,684D CHOA CHU KANG CRES    
366,CLEMENTI AVE 2,366 CLEMENTI AVE 2,CLEMENTI AVE 2        ,366 CLEMENTI AVE 2       Singapore,366 CLEMENTI AVE 2      
268A,BOON LAY DR,268A BOON LAY DR,BOON LAY DR        ,268A BOON LAY DR       Singapore,268A BOON LAY DR      
274D,JURONG WEST AVE 3,274D JURONG WEST AVE 3,JURONG WEST AVE 3      ,274D JURONG WEST AVE 3     Singapore,274D JURONG WEST AVE 3    
657A,JURONG WEST ST 65,657A JURONG WEST ST 65,JURONG WEST ST 65      ,657A JURONG WEST ST 65     Singapore,657A JURONG WEST ST 65    
674A,JURONG WEST ST 65,674A JURONG WEST ST 65,JURONG WEST ST 65      ,674A JURONG WEST ST 65     Singapore,674A JURONG WEST ST 65    
196D,PUNGGOL FIELD,196D PUNGGOL FIELD,PUNGGOL FIELD          ,196D PUNGGOL FIELD         Singapore,196D PUNGGOL FIELD        
468B,ADMIRALTY DR,468B ADMIRALTY DR,ADMIRALTY DR          ,468B ADMIRALTY DR         Singapore,468B ADMIRALTY DR        
354A,ADMIRALTY DR,354A ADMIRALTY DR,ADMIRALTY DR          ,354A ADMIRALTY DR         Singapore,354A ADMIRALTY DR        
507C,WELLINGTON CIRCLE,507C WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,507C WELLINGTON CIRCLE         Singapore,507C WELLINGTON CIRCLE        
301D,ANCHORVALE DR,301D ANCHORVALE DR,ANCHORVALE DR          ,301D ANCHORVALE DR         Singapore,301D ANCHORVALE DR        
319B,ANCHORVALE DR,319B ANCHORVALE DR,ANCHORVALE DR          ,319B ANCHORVALE DR         Singapore,319B ANCHORVALE DR        
322C,ANCHORVALE DR,322C ANCHORVALE DR,ANCHORVALE DR          ,322C ANCHORVALE DR         Singapore,322C ANCHORVALE DR        
304B,ANCHORVALE LINK,304B ANCHORVALE LINK,ANCHORVALE LINK          ,304B ANCHORVALE LINK         Singapore,304B ANCHORVALE LINK        
296A,COMPASSVALE CRES,296A COMPASSVALE CRES,COMPASSVALE CRES          ,296A COMPASSVALE CRES         Singapore,296A COMPASSVALE CRES        
183D,RIVERVALE CRES,183D RIVERVALE CRES,RIVERVALE CRES          ,183D RIVERVALE CRES         Singapore,183D RIVERVALE CRES        
189A,RIVERVALE DR,189A RIVERVALE DR,RIVERVALE DR          ,189A RIVERVALE DR         Singapore,189A RIVERVALE DR        
189B,RIVERVALE DR,189B RIVERVALE DR,RIVERVALE DR          ,189B RIVERVALE DR         Singapore,189B RIVERVALE DR        
700A,ANG MO KIO AVE 6,700A ANG MO KIO AVE 6,ANG MO KIO AVE 6    ,700A ANG MO KIO AVE 6   Singapore,700A ANG MO KIO AVE 6  
119B,KIM TIAN RD,119B KIM TIAN RD,KIM TIAN ROAD        ,119B KIM TIAN ROAD       Singapore,119B KIM TIAN ROAD      
76,TELOK BLANGAH DR,76 TELOK BLANGAH DR,TELOK BLANGAH DR        ,76 TELOK BLANGAH DR       Singapore,76 TELOK BLANGAH DR      
466,SEGAR RD,466 SEGAR RD,SEGAR ROAD          ,466 SEGAR ROAD         Singapore,466 SEGAR ROAD        
470,SEGAR RD,470 SEGAR RD,SEGAR ROAD          ,470 SEGAR ROAD         Singapore,470 SEGAR ROAD        
273B,JURONG WEST AVE 3,273B JURONG WEST AVE 3,JURONG WEST AVE 3      ,273B JURONG WEST AVE 3     Singapore,273B JURONG WEST AVE 3    
273C,JURONG WEST AVE 3,273C JURONG WEST AVE 3,JURONG WEST AVE 3      ,273C JURONG WEST AVE 3     Singapore,273C JURONG WEST AVE 3    
276A,JURONG WEST ST 25,276A JURONG WEST ST 25,JURONG WEST ST 25      ,276A JURONG WEST ST 25     Singapore,276A JURONG WEST ST 25    
275B,JURONG WEST ST 25,275B JURONG WEST ST 25,JURONG WEST ST 25      ,275B JURONG WEST ST 25     Singapore,275B JURONG WEST ST 25    
275D,JURONG WEST ST 25,275D JURONG WEST ST 25,JURONG WEST ST 25      ,275D JURONG WEST ST 25     Singapore,275D JURONG WEST ST 25    
636,JURONG WEST ST 65,636 JURONG WEST ST 65,JURONG WEST ST 65      ,636 JURONG WEST ST 65     Singapore,636 JURONG WEST ST 65    
109C,EDGEDALE PLAINS,109C EDGEDALE PLAINS,EDGEDALE PLAINS          ,109C EDGEDALE PLAINS         Singapore,109C EDGEDALE PLAINS        
351D,CANBERRA RD,351D CANBERRA RD,CANBERRA ROAD          ,351D CANBERRA ROAD         Singapore,351D CANBERRA ROAD        
352B,CANBERRA RD,352B CANBERRA RD,CANBERRA ROAD          ,352B CANBERRA ROAD         Singapore,352B CANBERRA ROAD        
507A,WELLINGTON CIRCLE,507A WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,507A WELLINGTON CIRCLE         Singapore,507A WELLINGTON CIRCLE        
507B,WELLINGTON CIRCLE,507B WELLINGTON CIRCLE,WELLINGTON CIRCLE          ,507B WELLINGTON CIRCLE         Singapore,507B WELLINGTON CIRCLE        
301C,ANCHORVALE DR,301C ANCHORVALE DR,ANCHORVALE DR          ,301C ANCHORVALE DR         Singapore,301C ANCHORVALE DR        
290B,COMPASSVALE CRES,290B COMPASSVALE CRES,COMPASSVALE CRES          ,290B COMPASSVALE CRES         Singapore,290B COMPASSVALE CRES        
296C,COMPASSVALE CRES,296C COMPASSVALE CRES,COMPASSVALE CRES          ,296C COMPASSVALE CRES         Singapore,296C COMPASSVALE CRES        
258C,COMPASSVALE RD,258C COMPASSVALE RD,COMPASSVALE ROAD          ,258C COMPASSVALE ROAD         Singapore,258C COMPASSVALE ROAD        
292A,COMPASSVALE ST,292A COMPASSVALE ST,COMPASSVALE ST          ,292A COMPASSVALE ST         Singapore,292A COMPASSVALE ST        
323C,SENGKANG EAST WAY,323C SENGKANG EAST WAY,SENGKANG EAST WAY        ,323C SENGKANG EAST WAY       Singapore,323C SENGKANG EAST WAY      
5A,MARSILING DR,5A MARSILING DR,MARSILING DR          ,5A MARSILING DR         Singapore,5A MARSILING DR        
16,CANTONMENT CL,16 CANTONMENT CL,CANTONMENT CL          ,16 CANTONMENT CL         Singapore,16 CANTONMENT CL        
19,CANTONMENT CL,19 CANTONMENT CL,CANTONMENT CL          ,19 CANTONMENT CL         Singapore,19 CANTONMENT CL        
472,SEGAR RD,472 SEGAR RD,SEGAR ROAD          ,472 SEGAR ROAD         Singapore,472 SEGAR ROAD        
687D,CHOA CHU KANG DR,687D CHOA CHU KANG DR,CHOA CHU KANG DR      ,687D CHOA CHU KANG DR     Singapore,687D CHOA CHU KANG DR    
688A,CHOA CHU KANG DR,688A CHOA CHU KANG DR,CHOA CHU KANG DR      ,688A CHOA CHU KANG DR     Singapore,688A CHOA CHU KANG DR    
109,CLEMENTI ST 11,109 CLEMENTI ST 11,CLEMENTI ST 11        ,109 CLEMENTI ST 11       Singapore,109 CLEMENTI ST 11      
268B,BOON LAY DR,268B BOON LAY DR,BOON LAY DR        ,268B BOON LAY DR       Singapore,268B BOON LAY DR      
268C,BOON LAY DR,268C BOON LAY DR,BOON LAY DR        ,268C BOON LAY DR       Singapore,268C BOON LAY DR      
